MID,fb,Rating
Mxlyjaaj,,3.5
Mxlyjaaj,Assigned Task completed on time.,3.5
Mxlyjaaj,,3.5
Mxlyjaaj,,3.5
Mxlyjaaj,,3.5
Mxlyjaaj,,3.5
Mxlyjaaj,,3.5
Mxlyjaaj,,3.5
Mxlyjaaj,,3.5
Mxlyjayy,,3.5
Mxlyjayy,"Good job, keep it up",3.5
Mxlyjayy,good job,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjayy,,3.5
Mxlyjage,,3.5
Mxlyjage,"
Should be completed in the current monthÿ
",3.5
Mxlyjage,,3.5
Mxlyjage,"
Agree with self commentsÿ

Should plan to take up the next levels of certificationÿ
",3.5
Mxlyjage,"
Agreed, could have mentored the developers more frequently and ensured that the schedule is adhered toÿ
",3.5
Mxlyjage,,3.5
Mxlyjage,,3.5
Mxlyjage,"
Agree with self commentsÿ
",3.5
Mxlyjage,,3.5
Mxlyjage,"
Vijay had taken up creation of the TDD documents for two function areas during the Definition Phase - HR and SCM.ÿ

He had done a decent job in capturing the same, however due to time and bandwidth constraints there were areas which were not clearly documentedÿ

During implementation Phase, he was solely responsible for the Function Area - SCM. However, due to frequent absence / unavailability a lot of work got delegated to the team members which made the developers struggle to complete the tasks. Frequent reviews and mentoring at times was completely missing. There were many instances where directions given by the Architect were not adhered to leading to overall a lot of misses/gaps in the implementation.ÿ

Technically strong but could have been a little more committed towards the project delivery ÿ
",3.5
Mxlyjage,,3.5
Mxlyjage,,3.5
Mxlyjage,,3.5
Mxlyjage,,3.5
Mxlyjage,,3.5
Mxlyjage,,3.5
Mxlyjylj,"Refer ""Overall comments"" section for detailed feedback",4
Mxlyjylj,,4
Mxlyjylj,"Refer ""Overall comments"" section for detailed feedback",4
Mxlyjylj,,4
Mxlyjylj,"Refer ""Overall comments"" section for detailed feedback",4
Mxlyjylj,,4
Mxlyjylj,,4
Mxlyjylj,,4
Mxlyjylj,,4
Mxlyjylj,,4
Mxlyjylj,,4
Mxlyjylj,,4
Mxlyjylj,,4
Mxlyjyxg,Agreed on the comments provided.ÿ was able toÿprovide the quality deliverables.,4
Mxlyjyxg,,4
Mxlyjyxg,,4
Mxlyjyxg,Agreed on the comments.ÿ Actively participated in demo preparation and shown demo to customer which was much appreciated.,4
Mxlyjyxg,Agreed.ÿ Attended Python training.ÿ Shown willingness to learn new tools / technologies.,4
Mxlyjyxg,,4
Mxlyjyxg,,4
Mxlyjyxg,Agreed.,4
Mxlyjyxg,,4
Mxlyjyxg,Agreed on the comments.ÿ Followed mindtree process and best practices.,4
Mxlyjyxg,,4
Mxlyjyxg,Agreed on the comments,4
Mxlyjyxg,,4
Mxlyjyxg,,4
Mxlyjyxg,,4
Mxlyjyxg,,4
Mxlyjyxg,,4
Mxlyjyxg,,4
Mxlyjyxg,,4
Mxlyjyjt,,4
Mxlyjyjt,Your work has been recognized well at Client and Mindtree side,4
Mxlyjyjt,,4
Mxlyjyjt,Prompt in identifying new tools in SFDC area,4
Mxlyjyjt,,4
Mxlyjyjt,Have taken knowledge sharing sessions with new team members,4
Mxlyjyjt,,4
Mxlyjyjt,,4
Mxlyjyjt,,4
Mxlyjyjt,,4
Mxlyjhxx,,4
Mxlyjhxx,"1. Her work on SPK India development is commendable.
2.Her analysis on Repository.XML attributes is really noteworthy and promising.
3. Her analysis w.r.t Cache clear issue on AEM during Aug- Sept is good. That has helped team to look at the issue on different perspective.",4
Mxlyjhxx,"1. Always communicates effectively.
2.She interacts with team adequately to assist on technical issues.",4
Mxlyjhxx,,4
Mxlyjhxx,"1. Arpitha tries to understand the situation clearly and then tries to contribute to the solution
2. Her communication to Agencies / Client on tickets is apt.",4
Mxlyjhxx,,4
Mxlyjhxx,,4
Mxlyjhxx,"1. She participated in various activities which happened on CQ Track.
2. She created SOPs for few of the activities pertained to CQ track.Particularly her SOP on All bran -RegV6 Integration is commendable.
3.She had setup her local environment to work on development activities assigned to her. But, should have setup utilities like Standalone JMS Utility on time , so that development time is not impacted because of lack of such things.
4. Also, her grasp of the PIM Data Tracker tool should have been better, as it is very crucial from client visibility",4
Mxlyjhxx,,4
Mxlyjhxx,"1. Arpitha worked on addressing tickets on time.
2. She worked on various value addition items like Repository.xml update, Rlog report generation, log rotation, Session analysis report etc.
3.She could have taken UPC Application log rotation activity and completed on time. That would have made UPC Server more stable.


",4
Mxlyjhxx,,4
Mxlyjhxx,"1. Arpitha joined the project by mid of August 2017. Since that time, she has been working on tickets, few development items.
2.She wore her expert tag when addressing some of the tickets of CQ track. E.g Ticket involving Carousel component.
3. She worked on ÿAll-bran framework KT ÿand SPK site development.
4. She participated on AEM Environment Transition calls with full zeal. But would have been better, if more analysis & preparation is done by her before the call.
5. She worked on installing initial Security patch in AEM environment. But, should have ÿtaken ownership of the maintenance and taken steps to ensure that such activities continue to happen regularly.
6. Her role on minimizing the disc space utilization is effective. She worked on rotating the log files of CQ & AEM environment which works well on most of the cases except few use-cases",4
Mxlyjhxx,"1. She had been filling TS on time ÿmost of times, without any reminders
2. She sends maintenance notifications to Tier1 pertained to CQ CR activities without any miss.
3. She needs to understand that participating and giving status on DSR call is basic responsibility of every team member , which she had missed to attend many times.
4. Also, she needs to understand that it is important to communicate on the completion of CR activities on time.",4
Mxlyjhxx,,4
Mxlyjhxx,,4
Mxlyjhxx,"1. She attends all trainings pertained to work with full zeal. She has attended puppet, AEM Training. Also, she has completed AEM Certification which is one of the major expectations from client.",4
Mxlyjhxx,,4
Mxlyjhxx,,4
Mxlyjhxx,,4
Mxlyjhxx,,4
Mxlyjhyt,,3.5
Mxlyjhyt,Agreed,3.5
Mxlyjhyt,"Agreed.


It would have good if the learning are implemented in projects or if any contribution done to project.",3.5
Mxlyjhyt,,3.5
Mxlyjhyt,,3.5
Mxlyjhyt,Agreed,3.5
Mxlyjhyt,,3.5
Mxlyjhyt,,3.5
Mxlyjhyt,,3.5
Mxlyjhyt,,3.5
Mxlyjhee,,3.5
Mxlyjhee,Agreed with your comments.ÿ,3.5
Mxlyjhee,Good. Keep up the learning and self development.ÿ,3.5
Mxlyjhee,,3.5
Mxlyjhee,,3.5
Mxlyjhee,Agreed. I want Manju to take up additional responsibilities and start mentoring. ÿConsidering his experience he can improve on this.,3.5
Mxlyjhee,,3.5
Mxlyjhee,"Agreed. However, I want him to improve on the tasks tracking in JIRA, Unit testing & review process.ÿ",3.5
Mxlyjhee,,3.5
Mxlyjhee,Agreed with your comments.ÿ,3.5
Mxlyjhee,,3.5
Mxlyjhee,,3.5
Mxlyjhee,,3.5
Mxlyjhee,,3.5
Mxlyjhee,,3.5
Mxlyjhee,,3.5
Mxlyjhee,,3.5
Mxlyjhty,Agreed. his contribution in F&P has been great. The relationship with customer needs to be improved,4
Mxlyjhty,,4
Mxlyjhty,Agreed. the deliverable quality has been great,4
Mxlyjhty,,4
Mxlyjhty,Agreed. Follows all ARC ADM process,4
Mxlyjhty,,4
Mxlyjhty,Agreed. Keep learning. Need to mentor/train people an start piloting reusable initiatives.ÿ,4
Mxlyjhty,,4
Mxlyjhty,,4
Mxlyjhty,,4
Mxlyjhty,,4
Mxlyjhty,,4
Mxlyjhty,,4
Mxlyjhty,,4
Mxlyjhty,,4
Mxlyjhth,,4
Mxlyjhth,He did significant job and lead the complete AJS delivery starting October for RUN Team with very little supervision.,4
Mxlyjhth,,4
Mxlyjhth,"Agree with self comments


He applied all his leanings in day to day job and also trained all the Juniors whoever joined us in 2016",4
Mxlyjhth,"This was his weak areas and he did improve significantly well.ÿ


He did a good job by dedicating himself to only application monitoring Tasks for more than a week and did troubleshoot Reservation dip issue.

He guided Team and documented his leanings for future reference to new joiners",4
Mxlyjhth,,4
Mxlyjhth,"He does follow defined process and fine tunes changes as necessary.


His contribution in this space is highly appreciated.He is a lead material",4
Mxlyjhth,,4
Mxlyjhth,,4
Mxlyjhth,,4
Mxlyjhth,,4
Mxlyjhth,,4
Mxlyjhth,,4
Mxlyjhth,,4
Mxlyjhth,,4
Mxlyjhhg,Agreed,3.5
Mxlyjhhg,,3.5
Mxlyjhhg,,3.5
Mxlyjhhg,Agreed,3.5
Mxlyjhhg,Agreed,3.5
Mxlyjhhg,,3.5
Mxlyjhhg,,3.5
Mxlyjhhg,,3.5
Mxlyjhhg,,3.5
Mxlyjhhg,,3.5
Mxlyjhgj,The Quality of code is Good there has been no escalations.,3.5
Mxlyjhgj,,3.5
Mxlyjhgj,,3.5
Mxlyjhgj,Can be proactive in communicating issues.,3.5
Mxlyjhgj,Agreed.,3.5
Mxlyjhgj,,3.5
Mxlyjhgj,,3.5
Mxlyjhgj,His build did not have any issues.,3.5
Mxlyjhgj,Not applicable to cargill as it is development projects.,3.5
Mxlyjhgj,,3.5
Mxlyjhgj,Adheres to process,3.5
Mxlyjhgj,,3.5
Mxlyjhgj,,3.5
Mxlyjhgj,Understand the expectations of customer,3.5
Mxlyjhgj,,3.5
Mxlyjhgj,Meets the deadlines,3.5
Mxlyjhgj,,3.5
Mxlyjhgj,,3.5
Mxlyjhgj,,3.5
Mxlyjhgj,,3.5
Mxlyjhgj,,3.5
Mxlyjhgj,,3.5
Mxlyjhgj,,3.5
Mxlyjgla,Based on feedback from earlier project and his contribution to T&F project I agree that Samadhan is a good Salesforce developer to have in a team.,4
Mxlyjgla,,4
Mxlyjgla,"Can improve further ,especially in Scrum ceremonies - updates , highlighting blockers and followups. However , Samadhan is improving on this with time.",4
Mxlyjgla,,4
Mxlyjgla,"I agree with previous project feedback that Samadhan has been quite keen in learning new technologies and use them in project development ÿ,e.g. CPQ ÿand API developmentÿfor T&F",4
Mxlyjgla,,4
Mxlyjgla,,4
Mxlyjgla,Based on previous project feedback as no major deployment has happened in T&F for CPQ module.,4
Mxlyjgla,,4
Mxlyjgla,Samadhan has been quite sincere in participating in the requirement analysis phase. He has also been keen on picking up CPQ tool understanding . However a more active participation is required in setting estimation and complexity for the user stories and request more active participation in the Sprint planning meetings.,4
Mxlyjgla,,4
Mxlyjgla,,4
Mxlyjgla,,4
Mxlyjgla,,4
Mxlyjgla,,4
Mxlyjgla,,4
Mxlyjgla,,4
Mxlyjgxj,,3.5
Mxlyjgxj,"1. Was part of the Monthly/MOC refreshes and completes his task on time.ÿ
2. Currently working on a new development and has understood the requirements clearly.ÿ",3.5
Mxlyjgxj,"1. Completes the Refreshes and Extractions on time.ÿ
2. Has taken up the important CR's and other small developments and completed them with minimal issues.ÿ",3.5
Mxlyjgxj,,3.5
Mxlyjgxj,,3.5
Mxlyjgxj,"1, Took up the task of speed testing of all the dashboards on request of the client and has completed the same effectively.ÿ
2. MOC/Monthly refreshes on time.ÿ
3. Proper documentation of testing of all the dashboards.ÿ",3.5
Mxlyjgxj,"1. On time communication to the client regarding his developmentsÿ
2. Raises concerns if any pro actively.ÿ",3.5
Mxlyjgxj,,3.5
Mxlyjgxj,,3.5
Mxlyjgxj,"1. Yet to understand the functional part of his developments.ÿ
2. Yet to take up his 201 certifications.ÿ",3.5
Mxlyjgxj,"1. Punctual to office and meetings.ÿ
2. Responds to customer queries on time.ÿ
3. Needs to be more clear on the clarifications communicated.ÿ
4. Need to start taking up courses on YORBIT.ÿ",3.5
Mxlyjgxj,,3.5
Mxlyjgxj,"1. Has taken up the task of Monthly/MOC refreshes of Tableau Dashboards.ÿ
2. Understood the extraction of BW reports and took up the task of doing the same.ÿ",3.5
Mxlyjgxj,,3.5
Mxlyjgxj,"1. Timely Completion of timesheets and intimates leave plans early.ÿ
2. Need to improve the FTR %.ÿ",3.5
Mxlyjgxj,,3.5
Mxlyjgxj,,3.5
Mxlyjgxj,,3.5
Mxlyjgxj,,3.5
Mxlyjgxj,,3.5
Mxlyjgxj,,3.5
Mxlyjgxj,,3.5
Mxlyjgxj,,3.5
Mxlyjgxh,,3.5
Mxlyjgxh,"You have done this whenever asked to. But in Phase2 of Leasehub, you are doing this quite often.",3.5
Mxlyjgxh,,3.5
Mxlyjgxh,You have maintained the overall quality of code very well.,3.5
Mxlyjgxh,You have followed all the processes and been able to provide stability to the project.ÿ,3.5
Mxlyjgxh,,3.5
Mxlyjgxh,,3.5
Mxlyjgxh,You have always completed tasks on time.,3.5
Mxlyjgxh,,3.5
Mxlyjgxh,,3.5
Mxlyjgxh,,3.5
Mxlyjgxh,,3.5
Mxlyjgxh,,3.5
Mxlyjgxh,,3.5
Mxlyjgxh,,3.5
Mxlyjgat,,4
Mxlyjgat,"Amal, thanks for your contribution towards coaching and mentoring new team members. Appreciate your contribution towards taking interviews. This effort helps the account and organisation grow.",4
Mxlyjgat,,4
Mxlyjgat,"Amal, Agree with your self comments.",4
Mxlyjgat,"Amal, agree with your comments. Your effort towards the regression pack is highly appreciated. It is regularly used to understand the quality of records after UAT / Production deployment. Your efforts towards release manager activities for 4.8.0 is very much appreciated by customer's delivery manager and Architect.







",4
Mxlyjgat,,4
Mxlyjgat,"Amal, agree with self comments.ÿ",4
Mxlyjgat,,4
Mxlyjgat,"Amal, agree with your self comments. You are always ready to take up additional tasks and extended your working hours when ever required.ÿ",4
Mxlyjgat,,4
Mxlyjgat,"Amal, agree with your self comments, you have suggested the automated code deployment in production. This is a good suggestion, but complicated. You may want to contribute for this initiative, that is in progress now. Appreciate your efforts as release manager. Your contribution towards release manager is appreciated.",4
Mxlyjgat,,4
Mxlyjgat,"Amal, Agree with your comments. Your deliverable were always with high quality. Your development has always covered all the scenarios.ÿ",4
Mxlyjgat,,4
Mxlyjgat,,4
Mxlyjgat,"Amal, agree with your comments.",4
Mxlyjgat,,4
Mxlyjgat,,4
Mxlyjgat,,4
Mxlyjgat,,4
Mxlyjgat,,4
Mxlyjgat,,4
Mxlyjgat,,4
Mxlyjgaj,"He is sincere and proactive resource.
Having good knowledge and have ability to mentor.",3.5
Mxlyjgaj,,3.5
Mxlyjgaj,Good in communication and lead the conversation.,3.5
Mxlyjgaj,,3.5
Mxlyjgaj,Agreed with points.,3.5
Mxlyjgaj,,3.5
Mxlyjgaj,Agreed with the points.,3.5
Mxlyjgaj,,3.5
Mxlyjgaj,,3.5
Mxlyjgaj,Agreed on the points.,3.5
Mxlyjgaj,,3.5
Mxlyjgaj,Agreed with points.,3.5
Mxlyjgaj,Agreed he closely involved in understand the requirement and providing LoEs.,3.5
Mxlyjgaj,,3.5
Mxlyjgaj,,3.5
Mxlyjgaj,Learning and there is scope of improvement.,3.5
Mxlyjgaj,,3.5
Mxlyjgaj,,3.5
Mxlyjgaj,,3.5
Mxlyjgaj,,3.5
Mxlyjgaj,,3.5
Mxlyjgaj,,3.5
Mxlyjgaj,,3.5
Mxlyjgel,"Jaya Krishna, Agree with your self comments. You are involved in the complex production upgrade & troubleshooting and completed all the successfully.",4
Mxlyjgel,,4
Mxlyjgel,,4
Mxlyjgel,"Jaya Krishna, agree with your self comments. You have learned and new technologies and started supporting them quickly. This helped Helix project framework support easy.ÿ",4
Mxlyjgel,"Jaya Krishna, Agree with your self comments. You are coordinating ÿvery well with cloudera team and fixing cloudera issues proactively. This is helping to increase the stability and performance of Helix framework.",4
Mxlyjgel,,4
Mxlyjgel,,4
Mxlyjgel,,4
Mxlyjgel,,4
Mxlyjgel,,4
Mxlyjgte,"You have coded well and brought improvement to the module
Code quality has been improved as coding standards are shared with the team
Static code analyzers can be used for UT

",4
Mxlyjgte,,4
Mxlyjgte,"You are prompt on status reports
Requirement understanding has been good",4
Mxlyjgte,,4
Mxlyjgte,,4
Mxlyjgte,"Architecture designs, flow diagrams were created in short span of time",4
Mxlyjgte,,4
Mxlyjgte,"Have deployed things on-time
Sanity check on the deployed code can be improved further so that you and your team produces defect free code",4
Mxlyjgte,,4
Mxlyjgte,"Most the fix has been permanent but some cases it has come up.
Ensure to have proper check from the development team before handing off to QA.",4
Mxlyjgte,,4
Mxlyjgte,"Processes has been followed diligently
Have been part of the recruitment panel on few occasions",4
Mxlyjgte,,4
Mxlyjgte,Understanding of the requirements has been good and estimations are performed based on certain assumptions which is called out. It's a good practise.,4
Mxlyjgte,,4
Mxlyjgte,Estimates were given and delivered the items accordingly,4
Mxlyjgte,,4
Mxlyjgte,,4
Mxlyjgte,,4
Mxlyjgte,,4
Mxlyjgth,"Good rapport with customers, technically explain in detail in stand up whcih helped customer to understand the issue. He was actively involved and helped other team members in stand up to explain their issues. His proactiveness and thought leadership is appreciated.
Saying this you needs tuning the way you communicate with team membersto have healthy environment in the project.",4
Mxlyjgth,,4
Mxlyjgth,"Technically good in iOS. On deliverables you have manged to close the tasks on time. went extra mileÿ to resolving the challenges so that tasks are taken to closure. you were able to contribute in different modules. when automation was in critical phase, proactively came up to take the ownership. Complete understanding of the project and helping the team members",4
Mxlyjgth,,4
Mxlyjgth,,4
Mxlyjgth,"Ib project activities you were outstanding in helping the team members by taking owner ship which really helped in deliverables on time
improvement is you need to mentor other to scale up so that there will be learning for them also.
Good bonding with some team members is fine, but need to adapt to others also. need to be professional when it comes to project activities
Expectation is your knowledge should be show cased in different forums at organizational level for eg techie of the year. you have the skill hence put attempt to show case it",4
Mxlyjgth,,4
Mxlyjgth,"Agreed
scope of improvement is understand the metrics and get the inferences for better understanding",4
Mxlyjgth,,4
Mxlyjgth,"There is a scope to improve on the process wise. 
On mentoring you can be still better in explain things better to new joinees
Good in knowledge sharing but it hasto be consistent",4
Mxlyjgth,201 course which will help in your progression,4
Mxlyjgth,,4
Mxlyjgth,,4
Mxlyjgth,,4
Mxlyjgth,,4
Mxlyjgth,,4
Mxlyjgth,,4
Mxlyjgth,,4
Mxlyjgth,,4
Mxlyjgjt,"You have contributed to the teams, success and helped keep the work going in absence of a very senior resource. ÿ

We have had a consistentÿrating of 6 thisÿyear.ÿ







Client and Team members are happy to work with you and have confidence in you.ÿ",4
Mxlyjgjt,,4
Mxlyjgjt,"Lakshmi, you have contributed to the team mix in helping us keep the balance of very senior , senior and medium resource with good quality.ÿ

This also helps the team gain good exposure and scale up quickly. You have given your support for various teams - deployment, builds, QA, ISH team etcÿ





This is indeed a great example of collaboration and working as a integral team player.ÿ",4
Mxlyjgjt,,4
Mxlyjgjt,,4
Mxlyjgjt,"Lakshmi, you have done extremely well to fill in for Sunitha . This was not a easy task and your challenge was to quickly scale up on the Java front and also to make sure that you learnt various subsystems quickly.ÿ





THe fact that the seniors in the team were able to lean on you in critical releases and with heavy workload, shows their confidence in your work.ÿ





You are already an integral part of the Java Applications team that is the heart of DMS. You have contributed to the teams, success and helped keep the work going in absence of a very senior resource.ÿ",4
Mxlyjgjt,,4
Mxlyjgjt,"Lakshmi, the biggest value you add you brought this year is the flexibility to work with the Java Apps team in spite of having most of your experience with Intershop. You scaled up quickly to fill in for a senior resource and not let the momentum of the deliverable down towards the end of last year and early this year. ÿIt was a very significant contribution.ÿ









You have seamlessly worked in various tracks - ISH proxy, Anchorage, even ISH for the payment gateway changes. ÿ",4
Mxlyjgjt,"The client / seniors in the team were able to lean on you in critical releases and with heavy workload, shows their confidence in your work and quality.ÿ





There has been no complaints w.r.t work turned in by you. ÿKeep it up!!!ÿ





ÿ",4
Mxlyjgjt,,4
Mxlyjgjt,,4
Mxlyjgjt,"Lakshmi, you have completed the mandated courses.ÿ





You also need to make a learning plan to help with the exposure and ""experience"" you are getting as a result of wotrking across various tracks.ÿ",4
Mxlyjgjt,,4
Mxlyjgjt,,4
Mxlyjgjt,,4
Mxlyjgjt,,4
Mxlyjgjt,,4
Mxlyjgjt,,4
Mxlyjgjt,,4
Mxlyjghy,,4
Mxlyjghy,Prashant usually helps in conducting interviews and try to help add new business.,4
Mxlyjghy,"Prashant is a proactive mind and understand customer need very well, he has never missed any delivery deadlines while working on the Apple assignment.
Infact he had worked during his travel to make sure that delivery is not impacted.",4
Mxlyjghy,,4
Mxlyjghy,,4
Mxlyjghy,"There are no escalations from his customer contact about any of the deliverables

Follow coding guidelines and deliver quality code.ÿAdhere to all the processes and defined guidelines.
poses good debugging skills and participates in code reviews to maintain the code quality.",4
Mxlyjghy,"Prashantÿis always clear in his communication and try to drive towards achievable objective, for more please refer comments from goal 1.4",4
Mxlyjghy,,4
Mxlyjghy,"Prashant communicates clearly, his understanding of the goals and objectives are clear. compiles thoughts very well and communicate effectively. also he interfaces with customer very well. customer carries very good impression about Prashant's work. He has been participating in brainstorming sessions add value to the discussions by providing his ideas to improve the ÿproduct.ÿ",4
Mxlyjghy,,4
Mxlyjghy,,4
Mxlyjghy,"So far this customer never responded to the surveys we've sent to him, though he has provided feedback for Prashant and about his work, I'll share that data separately.",4
Mxlyjghy,Prashant engage himself in build and deployment activities to make sure that there are no issues.ÿ,4
Mxlyjghy,,4
Mxlyjghy,,4
Mxlyjghy,"He typically followsÿcoding guidelines and protocols defined for his project so as to deliver quality code.ÿ
He has also developedÿfew reusableÿmodules for his project which can be reused in the project.
additionally he participates in work assignmentÿand follow-ups for his reporting members",4
Mxlyjghy,,4
Mxlyjghy,,4
Mxlyjghy,,4
Mxlyjghy,,4
Mxlyjghy,,4
Mxlyjghy,,4
Mxlyjghy,,4
Mxlyjghj,,3.5
Mxlyjghj,"Please refer to the detailed comments in ""Overall comments"" section",3.5
Mxlyjghj,,3.5
Mxlyjghj,"Please refer to the detailed comments in ""Overall comments"" section",3.5
Mxlyjghj,"Please refer to the detailed comments in ""Overall comments"" section",3.5
Mxlyjghj,,3.5
Mxlyjghj,,3.5
Mxlyjghj,,3.5
Mxlyjghj,,3.5
Mxlyjghj,,3.5
Mxlyjghj,,3.5
Mxlyjghj,,3.5
Mxlyjghj,,3.5
Mxlyhlly,,4
Mxlyhlly,Heena is excellent in communication.ÿ,4
Mxlyhlly,,4
Mxlyhlly,Ok,4
Mxlyhlly,,4
Mxlyhlly,Customer has always praised the offshore team for its contribution. The earlier Magnet lead Marc and existing lead Kari has always appreciated LOL offshore team. ÿHeena deserves the credit as leader for the offshore team.ÿ,4
Mxlyhlly,,4
Mxlyhlly,Heena is cooperative and I have seen her taking efforts in mentoring the team. The whole team always worked like a ÿsingle unit.ÿ,4
Mxlyhlly,"Along with the Sales Cloud certification, also focus on advanced platform developer certification. Also focus on learning Lightning and Angular JS or UI part.ÿ",4
Mxlyhlly,,4
Mxlyhlly,"There were lot of challenges in LOL project but Heena has provided technical leadership ÿthat team has required. She has easily set up the standard process in the project and established command. Her efforts were appreciated by Magnet leadership Marc and Kari.ÿ


She can focus on optimum utilization of the team.ÿ",4
Mxlyhlly,,4
Mxlyhlly,Will share the opportunity ÿas and when available.,4
Mxlyhlly,,4
Mxlyhlly,,4
Mxlyhlly,,4
Mxlyhlly,,4
Mxlyhlly,,4
Mxlyhlly,,4
Mxlyhlly,,4
Mxlyhlly,,4
Mxlyhlxh,,3.5
Mxlyhlxh,Technically well rounded - Neethu has demonstrated a high level of expertise in a variety of areas inside and outside of Magento,3.5
Mxlyhlxh,Takes compete ownership and everything she does.,3.5
Mxlyhlxh,,3.5
Mxlyhlxh,Having needed skills on designÿ,3.5
Mxlyhlxh,,3.5
Mxlyhlxh,,3.5
Mxlyhlxh,there is no questions on Neetu's delivery quality. good job.,3.5
Mxlyhlxh,,3.5
Mxlyhlxh,"In addition to version development, provides maintenance well",3.5
Mxlyhlxh,,3.5
Mxlyhlxh,Adheres to the needed process from client as well as Mindtree,3.5
Mxlyhlxh,,3.5
Mxlyhlxh,Actively participate in requirement discussion and brainstorming,3.5
Mxlyhlxh,,3.5
Mxlyhlxh,"Neethu works tirelessly to complete works on time. very efficient developer


",3.5
Mxlyhlxh,,3.5
Mxlyhlxh,,3.5
Mxlyhlxh,,3.5
Mxlyhlxh,,3.5
Mxlyhlel,,4
Mxlyhlel,,4
Mxlyhlel,Has a good rapport with the Client i terms of communicating and delivering project tasks,4
Mxlyhlel,,4
Mxlyhlel,,4
Mxlyhlel,,4
Mxlyhlel,"Need to accomplish upon technical certifications and learn other skills like Integrations , Lightning etcÿ",4
Mxlyhlel,,4
Mxlyhlel,,4
Mxlyhlel,"Exhibited process related SDLC ÿsteps for quality deliverable
Has ensured to Review Code components to adhere to Unilever standards",4
Mxlyhlel,,4
Mxlyhlel,She has been providing timely responses on estimates as per customization as per Business needs and also met deliverable as provided,4
Mxlyhlel,,4
Mxlyhlel,,4
Mxlyhlel,,4
Mxlyhlel,,4
Mxlyhlel,,4
Mxlyhlel,,4
Mxlyhlel,,4
Mxlyhlex,,3.5
Mxlyhlex,"Suresh has completed the tasks assigned to him as required.
He was involved in Angular JS development for User stories and defect fixes.
He supported other team members as required.",3.5
Mxlyhlex,,3.5
Mxlyhlex,"Suresh has created the design documents with minimal inputs from the technical architect.
He has also contributed to the code refactoring, with assistance from Angular JS tech leads.",3.5
Mxlyhlex,,3.5
Mxlyhlex,Suresh has quickly understood different layers in the application.,3.5
Mxlyhlex,,3.5
Mxlyhlex,,3.5
Mxlyhlex,,3.5
Mxlyhlex,,3.5
Mxlyhlex,,3.5
Mxlyhlex,,3.5
Mxlyhlex,,3.5
Mxlyhljl,"He has completed the certifications, amidst the hectic project schedules.",3.5
Mxlyhljl,,3.5
Mxlyhljl,He has prepared the design documents and has presented it to the technical leads.,3.5
Mxlyhljl,,3.5
Mxlyhljl,,3.5
Mxlyhljl,"Naresh takes ownership of assigned tasks and completes as required.
In SR project, he has been involved in designing modules like Site login.",3.5
Mxlyhljl,,3.5
Mxlyhljl,,3.5
Mxlyhljl,,3.5
Mxlyhljl,,3.5
Mxlyhlhx,"Saroj, Agree with your self comments. As you explained, customer very much appreciated your support in data compression of 400TB data.",3.5
Mxlyhlhx,,3.5
Mxlyhlhx,,3.5
Mxlyhlhx,"Saroj, Though your deliverable were in high quality, there were issues identified in SIT & UAT. ÿ",3.5
Mxlyhlhx,"Saroj, appreciate your self initiative towards spark certification. Agree with your comments.",3.5
Mxlyhlhx,,3.5
Mxlyhlhx,"Saroj, Agree with your self comments.",3.5
Mxlyhlhx,,3.5
Mxlyhlhx,"Saroj, Agree with your comments. Define timelines / effort estimates for each JIRA task that you are working. This way your deliverable will be tracked effectively.ÿ",3.5
Mxlyhlhx,,3.5
Mxlyhlhx,"Saroj, agree with your self comments.",3.5
Mxlyhlhx,,3.5
Mxlyhlhx,,3.5
Mxlyhlhx,"Saroj, Agree with your self comments.ÿ",3.5
Mxlyhlhx,"Saroj, Agree with your self comments. Your effort towards converting historical data from avro to parquet is very much appreciated by client architect.ÿ
(Note : Rating 4.0 for this goal is for your expertise in converting avro to parquet. There are improvement areas about timelines. Please refer the Development section)",3.5
Mxlyhlhx,,3.5
Mxlyhlhx,,3.5
Mxlyhlhx,,3.5
Mxlyhlhx,,3.5
Mxlyhlhx,,3.5
Mxlyhlhx,,3.5
Mxlyhxej,,4
Mxlyhxej,Has been contributing well on the design & development activities. Keep it up.,4
Mxlyhxej,,4
Mxlyhxej,Has been contributing well on the design & development activities. Keep it up.,4
Mxlyhxej,,4
Mxlyhxej,Has been complaint on the process,4
Mxlyhxej,,4
Mxlyhxej,,4
Mxlyhxej,,4
Mxlyhxej,,4
Mxlyhxej,,4
Mxlyhxej,,4
Mxlyhxeg,Need to plan on this area,4
Mxlyhxeg,,4
Mxlyhxeg,Customers and onsite team were very satisfied with the GVL releases.ÿ,4
Mxlyhxeg,,4
Mxlyhxeg,The quality of the deliverable for GVL 3.0 has been excellent. No major issues reported in UAT and Prod,4
Mxlyhxeg,,4
Mxlyhxeg,,4
Mxlyhxeg,Agreed. Follows all ARC ADM process,4
Mxlyhxeg,,4
Mxlyhxeg,,4
